col_name,feature_importance_vals
IGF2BP2,4.504637215090937e-05
SWI5,4.395038741091265e-05
SDC4,4.3378141301707386e-05
SAV1,4.2003926794001465e-05
MRPL27,4.072565190431936e-05
FOXK2,4.00956784141237e-05
CD9,3.994451281398798e-05
TCF7L2,3.9761904690508e-05
LDLR,3.9193670430634574e-05
NFIX,3.829823330054011e-05
SLC16A1,3.813822822852448e-05
ALDH1A3,3.631002123172834e-05
ARHGAP18,3.622690295039271e-05
MSH2,3.61491614282448e-05
VPS52,3.5982000950243846e-05
FERMT2,3.590423042589905e-05
NCBP3,3.5804899494394263e-05
PRC1,3.5633616580693596e-05
IL6ST,3.507634800948577e-05
PFKP,3.497452337318453e-05
TUBB6,3.442898385831214e-05
ZNF587,3.3860032705784794e-05
MYO10,3.336095511417156e-05
DCTPP1,3.24549152755565e-05
GULP1,3.240570930858596e-05
DLGAP5,3.2327318997165736e-05
HIST1H1A,3.209997111481259e-05
KCTD3,3.1997012238042806e-05
RARS,3.163730991712374e-05
PAICS,3.137955469079144e-05
CKAP2L,3.129528834842616e-05
KIF16B,3.123244204226729e-05
ITPRIPL2,3.1066438244899026e-05
POFUT1,3.072831509045799e-05
TSC22D1,3.0103114567546947e-05
RNF217,2.9853829678535944e-05
ITGB8,2.9630996303058313e-05
TJP2,2.941739619745531e-05
SIPA1L1,2.941123182160899e-05
AXL,2.8489981778414633e-05
APOC1,2.8160690291544792e-05
NCEH1,2.7434735667156633e-05
TNFRSF21,2.7380036121112407e-05
POLD3,2.6383750329622448e-05
HACD1,2.587327906555627e-05
RAB34,2.5257269194860642e-05
BNIP3,2.5110969262182968e-05
PYCR1,2.483411178307244e-05
CLSPN,2.46157848619974e-05
TACSTD2,2.438508498229551e-05
EXOSC4,2.4317596700459267e-05
TPRA1,2.4314800722068482e-05
RFX1,2.4002533558251317e-05
TNNT1,2.3893362627431487e-05
RRP36,2.38846060312632e-05
FAM114A1,2.375619999776499e-05
PLK4,2.374436128993434e-05
HBEGF,2.3531910352075172e-05
ITGAV,2.2622839470512606e-05
RARG,2.2604808339111344e-05
AGPAT1,2.247491723465537e-05
CDK1,2.2323126887986012e-05
PDLIM7,2.2225341828628765e-05
MIR100HG,2.1629213676678523e-05
EGFL7,2.1092024780621054e-05
FGF2,2.1075371498198944e-05
FMNL2,2.0702359268084296e-05
JUP,2.0701671807639203e-05
ZNF618,2.0311732992930335e-05
LAMC2,1.9991964439248077e-05
HIST1H3B,1.9973171530785456e-05
LAMA3,1.9575100885514455e-05
GPRC5A,1.9564815165177246e-05
TMEM132A,1.942274774504459e-05
NRIP1,1.923802619392742e-05
SAMD4A,1.9096699910239596e-05
DHFR,1.9090732164282322e-05
AKT3,1.8859708913421743e-05
TAGLN,1.8687586518889858e-05
TAF2,1.835106494130351e-05
CKAP2,1.831709521121643e-05
LAMB3,1.8264488681349913e-05
TM4SF1,1.8037421362207435e-05
TWSG1,1.776788811714278e-05
AP1AR,1.7728353067800897e-05
WEE1,1.7385986112162142e-05
FOXRED1,1.7158677661282887e-05
SCRN1,1.7075730506586484e-05
MSLN,1.699916173962894e-05
DMKN,1.6738543498295744e-05
ALDH18A1,1.6734901590275395e-05
KIFC1,1.6495558067837588e-05
SNAPC1,1.6327201428172415e-05
NAA35,1.6268212196941978e-05
ZNF503,1.5788388189845583e-05
NUSAP1,1.5720924274996507e-05
RHOBTB3,1.5550312959792726e-05
CKS2,1.5227064181252286e-05
PLAU,1.4725540286129335e-05
CENPA,1.4609454893760349e-05
MIR193BHG,1.4090303472165851e-05
UROD,1.4014534375234546e-05
SLPI,1.3774006038108883e-05
SORT1,1.3614549279818703e-05
TGM2,1.3542838149036129e-05
PBK,1.3370610927599434e-05
RFC4,1.3197502979243078e-05
PLXNB1,1.3139062109124087e-05
TRMT5,1.2970567795362346e-05
ATP2A2,1.279393597837439e-05
LGALS3BP,1.2417929703508836e-05
CCNA2,1.2408304893572258e-05
GOLGA2,1.2245672769209404e-05
SEZ6L2,1.2147188597947175e-05
PPAT,1.2001139477060958e-05
RARRES2,1.1921899101343368e-05
FAM3C,1.1913133592780663e-05
KIF23,1.1691749651332652e-05
RABGEF1,1.160727480674725e-05
MCM7,1.1513261282087508e-05
THRB,1.136629719237546e-05
MICAL2,1.1270944512745494e-05
SLC16A3,1.1197353370675952e-05
GALNT10,1.1136099355241317e-05
NKIRAS2,1.112778297085506e-05
CTXN1,1.1039521923873797e-05
VAT1,1.0964686893177319e-05
FAM217B,1.0960975856858068e-05
NT5E,1.095344859411042e-05
BCL9L,1.0946563420807234e-05
HERC5,1.0872405724739904e-05
KDELR3,1.0800430455855762e-05
HIST1H1B,1.0640441945057645e-05
STARD10,1.0552880713026047e-05
LARP1B,1.0385006186437345e-05
ADGRG1,1.0376316380984072e-05
MCM5,1.0315482179730895e-05
PCSK1N,1.0304461693867079e-05
DNTTIP1,1.006408507298959e-05
ALCAM,9.91202082996651e-06
NUMA1,9.861246288281018e-06
CRIP2,9.694118253684548e-06
PLCB3,9.589591263338633e-06
KIF3A,9.507201351042599e-06
HMMR,9.422316200489383e-06
PSAT1,9.420299697802558e-06
TRIM16,9.413412766527275e-06
ATP11C,9.351546612707585e-06
XRCC4,9.34662735632037e-06
TTI1,9.273786663377372e-06
SAMD4B,9.27015866317046e-06
MFGE8,9.197981352184469e-06
CFL2,9.19261518144351e-06
ERLEC1,9.098964251871793e-06
TMEM192,9.034682451544686e-06
NXPH4,9.034016037923114e-06
SLC25A13,9.028003413927199e-06
RBP1,8.959352169204025e-06
ARCN1,8.883730847951578e-06
EMSY,8.875959750413932e-06
ERLIN2,8.786326787693335e-06
LRRC23,8.718272620716992e-06
HS3ST1,8.71426291362676e-06
LCN2,8.707013251865085e-06
ZYG11B,8.628236685682198e-06
CENPU,8.541449974792338e-06
PDGFB,8.469548735612267e-06
SLC20A2,8.458747395197634e-06
UBE2S,8.393819742360874e-06
ALDH3A1,8.389413975264921e-06
MSRB3,8.383837420360885e-06
ERBB2,8.382000092994001e-06
PHF23,8.301239614938233e-06
POP1,8.23313857805497e-06
RTKN2,8.214950780220782e-06
SLC12A2,8.144921204587518e-06
GNPDA1,8.136264494250857e-06
HES4,8.061873216599722e-06
PXDN,7.977524393802344e-06
CTBP2,7.9694783928805e-06
TSPAN18,7.90229802296389e-06
SORD,7.898846760166243e-06
ARHGAP42,7.748287509540199e-06
DLAT,7.747408702486536e-06
PDCD11,7.741944414616346e-06
DENND1A,7.74046298131355e-06
SLC1A5,7.662959235548279e-06
DCAF13,7.662207241836121e-06
NUDCD1,7.585130553925324e-06
CAMSAP3,7.5731879394984824e-06
ASRGL1,7.572694332904718e-06
KRT81,7.511382873128847e-06
TNFRSF11B,7.477700639534919e-06
UBTD2,7.413322785062631e-06
LRR1,7.3430522298731075e-06
ASCC3,7.336719933534898e-06
TGFBRAP1,7.257326010972218e-06
H2AFY2,7.182262533472746e-06
THBS1,7.17705272231805e-06
DCBLD2,7.101724207249767e-06
HIST1H2AH,7.100571253502424e-06
ATAD2,7.006811471127658e-06
MYO1E,7.002179915279916e-06
KRT7,6.9376752167237934e-06
NDC80,6.929131511256628e-06
LRP6,6.856608367277011e-06
NNMT,6.850781646231311e-06
SAA2,6.8415768400628606e-06
RGS9,6.776318862669065e-06
AMIGO2,6.695416851864925e-06
RPP40,6.610070716602194e-06
OSMR,6.600048510626758e-06
USP42,6.4564179074698004e-06
AP2A2,6.402265393699009e-06
AKR1C3,6.375203114182801e-06
YWHAE,6.37514535913083e-06
NPDC1,6.372486208062274e-06
UBAP2L,6.370374303978632e-06
TARS,6.3676182991356195e-06
GPAT3,6.21130842346784e-06
PKD2,6.134896855494907e-06
MYBL2,6.134177911490823e-06
AHCTF1,6.1288366468971305e-06
WFDC2,6.048786755256766e-06
MARVELD2,6.043664479412704e-06
PTTG1,6.031131601576104e-06
CLSTN3,5.973172912627917e-06
ITGA2,5.964946711293717e-06
PGAM1,5.8794992219129235e-06
SLF1,5.813323019990693e-06
ZNF888,5.808499043109567e-06
PLAT,5.807813654686741e-06
KIF14,5.805207762691972e-06
CEP290,5.798861351399377e-06
FGFR1OP,5.7365052081256585e-06
CDKN3,5.727092520519005e-06
DUSP4,5.7264978346120894e-06
MRPL17,5.7250392426264055e-06
SLC7A5,5.723984405294344e-06
RRP15,5.723588684303756e-06
HIST1H2AG,5.720074100759755e-06
KBTBD2,5.643785447047181e-06
ENDOD1,5.566190311479772e-06
GAS6,5.565828595733633e-06
LPIN2,5.5617875294004185e-06
RCN1,5.561781275961395e-06
MOB3B,5.49105782999915e-06
FUT8,5.484122275824647e-06
DAAM1,5.4178748044272755e-06
FRS2,5.411724174557565e-06
ZNHIT6,5.371429919125925e-06
TFPI2,5.328028598614212e-06
PRR11,5.323112939440053e-06
DNAJC10,5.321630509425109e-06
MAP7D3,5.3200089467715385e-06
EMC1,5.2411554078293075e-06
CIAO1,5.235052160403577e-06
MSRB2,5.165034280506138e-06
TFDP2,5.086192013189736e-06
CD24,5.085558091412621e-06
PDLIM4,5.085158205193288e-06
CABLES1,5.08481668104446e-06
ESCO2,5.077688689239055e-06
NRAV,5.077352906784034e-06
MTF1,5.008828434614944e-06
FOCAD,5.005537191270864e-06
TRIO,5.004133990551543e-06
UCHL3,5.001842302058023e-06
HES1,4.9229279073718284e-06
TRIB1,4.920263340353308e-06
SERPINB8,4.91798800420812e-06
DNAJC9,4.915940988774562e-06
SLC43A3,4.847201194121384e-06
HOXB-AS3,4.8393549059435515e-06
NOL8,4.8384346927853395e-06
QPRT,4.8377695399397545e-06
RIF1,4.8369777946515896e-06
TMED8,4.83267938267726e-06
IGFBP4,4.815481406130959e-06
RNF157,4.76923836212063e-06
BASP1,4.76410602876638e-06
PDZK1IP1,4.678786566462183e-06
MYDGF,4.675344465575785e-06
RGS20,4.6734847123514965e-06
SDCCAG8,4.601982507479925e-06
ACVR2B,4.59776221931447e-06
NCAPG,4.597044852731999e-06
HIST1H1D,4.595172165743235e-06
DBF4,4.595107175988263e-06
HSPB1,4.591738882434216e-06
SLC10A7,4.589828336047904e-06
WDR48,4.526795987035823e-06
TUFM,4.5210318730058025e-06
FAM117B,4.51849246002838e-06
SDC2,4.515494564673893e-06
IGFBP3,4.514318752049019e-06
DHTKD1,4.512497265026803e-06
PPARA,4.43996997105923e-06
PLIN3,4.438535895642251e-06
ADAM15,4.435127882782026e-06
GLMP,4.431229054352789e-06
HNRNPAB,4.358192169032834e-06
ZBTB38,4.355684395371347e-06
P3H4,4.354397533954429e-06
SAA1,4.351480743491055e-06
STMN1,4.348019920674545e-06
ITGA3,4.278797068857154e-06
BICD2,4.2777166783043325e-06
AHI1,4.275389656231415e-06
UBE2C,4.274405747430409e-06
CD40,4.201097746879108e-06
INHBA,4.198029743816139e-06
IL1R1,4.194803888897424e-06
CCDC112,4.112369061835259e-06
PRSS12,4.109036017117035e-06
RANBP2,4.037270931912946e-06
CD70,4.034823040466424e-06
IFT81,4.033735763266501e-06
CRYBG3,3.958618494934205e-06
SERPINE1,3.956030195161969e-06
PRMT3,3.955989520323675e-06
WNK4,3.95587094268341e-06
EPRS,3.953520383967041e-06
XPOT,3.952408643212393e-06
MTMR12,3.952197424704467e-06
PLK2,3.951267490029769e-06
MYLK,3.875010652252745e-06
SMYD3,3.874707478482314e-06
GDF15,3.873222850053422e-06
TIMMDC1,3.871982808936385e-06
SIPA1L3,3.870526965286299e-06
CANX,3.870340228248686e-06
RHOQ,3.8702372204643635e-06
NUF2,3.869548929869125e-06
UBXN7,3.868203908873058e-06
PDP1,3.7986568395123427e-06
PRSS23,3.7939552993576213e-06
SPINT1,3.790865109991952e-06
RAD51AP1,3.7881419656803723e-06
RAP1GAP2,3.7375422413793793e-06
RNF168,3.71531012965804e-06
LOXL1,3.713684869114845e-06
EEF1A2,3.7061016217614244e-06
DUSP3,3.70414889276413e-06
MDK,3.6367590337469852e-06
HYAL3,3.6355297850495655e-06
P2RY6,3.630618509642392e-06
REEP4,3.6294022431767327e-06
CDA,3.5519631847609413e-06
CDC20,3.5511371033204904e-06
CHCHD3,3.5461045830459223e-06
NRDE2,3.472402812553135e-06
CCDC125,3.472142024101181e-06
SLC26A2,3.471043945736039e-06
CPSF3,3.469974901656697e-06
FBXO45,3.4699715645812704e-06
FOSL2,3.466088319092774e-06
UCHL1,3.460822263994499e-06
CEBPD,3.3956270473436083e-06
CERS6,3.3917664203311416e-06
APPL2,3.387748597215729e-06
ID1,3.3877433910882093e-06
MYBL1,3.3867969104426437e-06
LINC00624,3.385367187160327e-06
PIR,3.385179176218373e-06
NAF1,3.3817764934681976e-06
MITF,3.333912871625163e-06
PVT1,3.3120480513242283e-06
TTLL3,3.3036185763416317e-06
CLGN,3.3034101650986687e-06
MRPL30,3.2309851635788485e-06
GCLC,3.2305850622625373e-06
RHOC,3.228562444914684e-06
HIST1H2AC,3.227957883678749e-06
RIN2,3.2274087708126824e-06
MCM3,3.226106386104566e-06
LIMA1,3.152124479164978e-06
DPP4,3.1496889439355643e-06
RDH13,3.1491111586111077e-06
FBXO30,3.147777021821265e-06
MRPL1,3.1470377815835094e-06
MMP1,3.1452962519261567e-06
ANO10,3.1431563082104895e-06
SBF2-AS1,3.0690260445566076e-06
ZFHX3,3.063441149847937e-06
STAC,2.9900474869944534e-06
TGFBI,2.987358181313868e-06
IFITM3,2.9850039791195637e-06
RINT1,2.9845482490980135e-06
MTMR3,2.983594987599133e-06
ZNF185,2.9835805786324416e-06
IWS1,2.9820984943306834e-06
GART,2.981329335087046e-06
DHRS2,2.906735586062608e-06
VNN1,2.9058690873515917e-06
IL18,2.901080696460602e-06
SPARC,2.8981306531541036e-06
APP,2.8284263405501544e-06
FAS,2.828138043437184e-06
SPDL1,2.8262306696988423e-06
LYPD1,2.8262288794862003e-06
CEP70,2.8247238655626877e-06
TTC26,2.8230849847678357e-06
TPM1,2.8213404506354157e-06
HCFC1R1,2.748941416256389e-06
AGK,2.745934179434935e-06
HM13,2.7450854468141974e-06
PTX3,2.744673290764514e-06
LAD1,2.7445178959402828e-06
SIN3B,2.7425788366186548e-06
HYLS1,2.7419713447886237e-06
MAK16,2.7398041384279223e-06
LIMS1,2.664480123935562e-06
TBC1D31,2.6644733323661214e-06
TRAF7,2.6636065671029077e-06
DIAPH2,2.663560392131799e-06
PIGU,2.663548658798767e-06
CXCL1,2.6634189225363442e-06
HSDL2,2.6632892608449683e-06
DNAJC25,2.6621522800784617e-06
TMCO4,2.660894564695402e-06
ADAMTS1,2.6586644173514687e-06
LIMK2,2.5864801357463866e-06
BCAM,2.584315184453254e-06
NID1,2.583920984790585e-06
C3,2.583441617995116e-06
NTAN1,2.5829140424061927e-06
CEP78,2.5809810513809674e-06
HIGD1A,2.5809541487500795e-06
LRRC8B,2.5804292145102846e-06
BSPRY,2.5799264001935167e-06
RPAP3,2.5095042307109048e-06
KCTD15,2.505715897402844e-06
ZDHHC9,2.5048656092927105e-06
STYXL1,2.5038294084056737e-06
SLC30A1,2.5028619335097564e-06
COL6A2,2.50269795423366e-06
PI3,2.502140712596165e-06
ALG3,2.5014022859339424e-06
FBXO22,2.5013750472185155e-06
LRRCC1,2.501271558642248e-06
UBE2Q1,2.4998703050091117e-06
ELK3,2.4985462329046586e-06
PPP1R1B,2.497649213585761e-06
SNRNP25,2.4250432566179553e-06
EIF3A,2.422663589543461e-06
PON2,2.4209718977898423e-06
ARHGEF28,2.420759764977274e-06
LTV1,2.4203775362448704e-06
FABP5,2.420047786320664e-06
FARP2,2.4196787754785542e-06
PPIF,2.419125614801591e-06
PCGF6,2.4190476513808266e-06
NASP,2.418780063262799e-06
ATP1B1,2.41788135104706e-06
NET1,2.417120354436859e-06
PIF1,2.416432074906897e-06
ZNF667-AS1,2.4153774664680505e-06
GNG11,2.4148693536023527e-06
HIST1H3G,2.413705947826161e-06
TYMS,2.413637689847851e-06
LMNA,2.412095086606499e-06
HSPA5,2.3430327964129203e-06
STK32C,2.342078721261098e-06
RUVBL1,2.3404153905914194e-06
WARS2,2.3400946784222525e-06
FBXW9,2.3386708791466228e-06
TOR1AIP2,2.3386174271184704e-06
ZDHHC16,2.337908738692736e-06
CPT1A,2.337223730897606e-06
TMEM161B,2.337084599773132e-06
PSMA3,2.3361065972000676e-06
DHX33,2.3343114238157362e-06
AKAP12,2.3068562649274084e-06
KISS1,2.263416916694213e-06
TMCC1,2.2613616946066986e-06
NIP7,2.2605437632820347e-06
DCPS,2.259881167711569e-06
MARCKS,2.259510730675475e-06
CLN6,2.2592981320541204e-06
CCDC80,2.258852071989487e-06
LHX1,2.2588505477005576e-06
P3H2,2.2570015760821257e-06
FGD4,2.254410111367832e-06
AP1M2,2.1832371434700265e-06
ITPK1,2.180985511728455e-06
NREP,2.1802737969842666e-06
MAL,2.1796125872959388e-06
NME2,2.1794274521703645e-06
MT1M,2.178923454574575e-06
TYW3,2.1781605985556805e-06
PRICKLE2,2.1777102992413723e-06
SRC,2.176282257990403e-06
FRA10AC1,2.1754883377158497e-06
ALDH5A1,2.101403450880335e-06
APOE,2.1010895177846706e-06
CDH3,2.1001124194360922e-06
PCDHGC3,2.099588314457879e-06
CYP1B1,2.0993977870255625e-06
MKI67,2.0985799585482074e-06
RAB3B,2.0981261666935316e-06
SOX4,2.0976008952387977e-06
APLP2,2.097337675377878e-06
IER3,2.097255809932201e-06
RFT1,2.096567835604893e-06
MAPK1,2.0915707935415732e-06
PDIA4,2.0219809035917467e-06
CXCL2,2.0209508860920786e-06
PISD,2.020788630597161e-06
PLAUR,2.0189128478106914e-06
FAM161A,2.0182600601345065e-06
CASC19,2.018068298328098e-06
PAPSS2,2.018017100321796e-06
CEP135,2.0172261007243306e-06
HSD17B7,2.016855361224506e-06
EBNA1BP2,2.0165381203602832e-06
TIMP3,2.0156654955872313e-06
FAM171B,2.015059791390078e-06
G0S2,2.0144544046938506e-06
OTUD4,2.012625471670469e-06
SRPK1,2.0104340688149712e-06
SLC38A9,1.9435873446542395e-06
MMD,1.9407367051920918e-06
NIPA2,1.9402364157462374e-06
MAPKAPK2,1.9398837785571923e-06
THG1L,1.9398607349483706e-06
FOXO1,1.939018173507847e-06
NDUFS4,1.938855683577123e-06
MKS1,1.938409769306413e-06
AP3S2,1.9383579333492128e-06
MORC4,1.938274633004498e-06
EZR,1.9371413222956097e-06
ABLIM1,1.936931686011498e-06
DHX37,1.9367268694980892e-06
TUBA1C,1.936584833356226e-06
SEH1L,1.9364530316144597e-06
PHLDA3,1.9355821114565907e-06
CDK12,1.93539553955278e-06
NRIP3,1.9348966956407087e-06
ANLN,1.933227741761252e-06
SRGAP2,1.9326560677770343e-06
ID3,1.932172025614392e-06
SCOC-AS1,1.8596783148417035e-06
SDCBP2-AS1,1.8586198735780458e-06
PARVB,1.8581375691344837e-06
HMGXB3,1.8576635183738683e-06
OGFRL1,1.8575834455866686e-06
CDK6,1.8571905022607337e-06
TPM4,1.856922315813372e-06
CSF2,1.8566321738241864e-06
CALU,1.8543078664554944e-06
FAM200A,1.8537302665046974e-06
IL1R2,1.8517464666742687e-06
TPRKB,1.8513232512158836e-06
PLXND1,1.8510030754409732e-06
USP28,1.7791651821533748e-06
TCOF1,1.7776093580327997e-06
DGKH,1.7773414015795036e-06
SAP30,1.7767606078168085e-06
TCN2,1.7766558111124646e-06
LRRC75A,1.7765495044130502e-06
ADGRG6,1.7764971777186216e-06
SPTLC2,1.7762877169166613e-06
GPATCH2L,1.7758896187853946e-06
MVD,1.7758656670487437e-06
ANKRD1,1.7752016316060303e-06
DUSP10,1.7746993548857795e-06
TPD52,1.774223348721375e-06
SPHK1,1.774116843273715e-06
GMPPA,1.7726392994139928e-06
IKBIP,1.7004271399333906e-06
OGG1,1.6976544047315993e-06
GRN,1.6965031626704524e-06
ZNF134,1.6960473139629574e-06
PMS1,1.69596330582782e-06
TXN,1.6958666703137172e-06
MANF,1.6954859759507476e-06
SRM,1.6954355407244582e-06
NUDT21,1.6954099586354873e-06
EGR1,1.6950631974674147e-06
SLC16A1-AS1,1.6949325904976945e-06
SPECC1,1.694906365076953e-06
VSTM1,1.6949051466889445e-06
CCDC50,1.6947461669267934e-06
MTERF3,1.6946953169233601e-06
SPON1,1.6942727982532305e-06
CDV3,1.6916552930065655e-06
MNS1,1.690279215401738e-06
CASC8,1.6886668527928822e-06
MINK1,1.6168331054946442e-06
CXCL6,1.6160924654559163e-06
H2AFY,1.6151902750996333e-06
DLD,1.61490436083443e-06
WLS,1.6146635893382672e-06
MGST2,1.6135286231743698e-06
STK39,1.6134384141581852e-06
ZNF232,1.6131852981555384e-06
MGST1,1.6124168586590835e-06
MMP7,1.6124168586590835e-06
HSP90B1,1.6121868524071778e-06
RILP,1.6101220242850976e-06
KIF1C,1.6092448701243738e-06
LIF,1.6082658207844614e-06
NUDT9,1.586845579288928e-06
LIPE-AS1,1.5375111701255025e-06
TMEM14C,1.5367454106563982e-06
CUX1,1.5359078499328194e-06
AREG,1.5358469420840828e-06
WWOX,1.5357666591320745e-06
TMEM144,1.535317181306393e-06
GPANK1,1.535162473811422e-06
CEP152,1.5348436719469543e-06
METTL8,1.5334691640422311e-06
C2orf88,1.5334407860035969e-06
STARD4,1.5332660595001143e-06
MUTYH,1.5329147470796209e-06
CHRDL1,1.532633886652911e-06
WDFY3,1.5315141204602934e-06
PLXNA3,1.5307503347536936e-06
CTSA,1.5305346031886432e-06
KRT18,1.527047801720023e-06
RHBDL2,1.4547599716696587e-06
TMEM87B,1.4544949930093794e-06
NOLC1,1.454099010517866e-06
CALR,1.4536218257287785e-06
TMX4,1.453384234009738e-06
IRGQ,1.4532796111748149e-06
KIFC3,1.4531457489563394e-06
GNL3,1.4527253936372747e-06
MYO1C,1.4525655115301285e-06
MTMR1,1.4525489283875818e-06
FJX1,1.4520899868526364e-06
FIGNL1,1.4517727608631851e-06
TTPAL,1.4504772539768154e-06
PEG10,1.4502433311377753e-06
PFKFB3,1.3759944425418806e-06
PELI1,1.375756669045382e-06
SLC6A8,1.3752556063108491e-06
WDR44,1.3740153890061506e-06
TLE2,1.373512290900748e-06
SMARCC1,1.373354905701364e-06
SV2A,1.3731969752851718e-06
MDM2,1.373061334270049e-06
TEX2,1.3729829503830258e-06
HEXIM2,1.3727717496200092e-06
FEZ1,1.372375809796319e-06
LACTB,1.3723494534177214e-06
ADGRF1,1.3721918804308837e-06
CMSS1,1.3717691859314822e-06
BRI3,1.3708161955542772e-06
ZNF37A,1.369309778440233e-06
SLFN11,1.3683349725265293e-06
ATXN10,1.3637334109919605e-06
FAM49A,1.2965301417441637e-06
TCF7L1,1.2942485312032458e-06
ATXN1,1.2936431607424943e-06
TSPAN17,1.2936126420314915e-06
GCNT2,1.2930843401320532e-06
PSEN1,1.2924497001579786e-06
NAB2,1.2916583319429111e-06
CTSB,1.291634295427592e-06
PGF,1.2912868102380248e-06
FPGS,1.2908141969831876e-06
CSPP1,1.2898328866427805e-06
CDC123,1.2891987833479495e-06
RFC2,1.2134771723295016e-06
RNF169,1.2132893773642504e-06
MT2A,1.212686290752997e-06
SEC24A,1.2116009651250652e-06
CCDC186,1.2107063454002887e-06
FAM162A,1.2107002783735179e-06
CDKN2B,1.2102243776718552e-06
RAB11FIP1,1.2098610267556588e-06
PHKG1,1.2096161891206647e-06
